proverb_id,kikuyu_text,expert_translation,expert_cultural_meaning,openai_translation,openai_reasoning,openai_confidence,openai_time,cohere_translation,cohere_reasoning,cohere_confidence,cohere_time,nllb_translation,nllb_confidence,nllb_time,google_translation,google_time,timestamp
MW_033,Kahora kari indo.,Steadiness makes wealth.,"“Whether you come from a council estate or a country estate, your success will be determined by your own confidence and fortitude.” Michelle Obama",A fool is known by their words.,"The proverb implies that a person's foolishness or lack of wisdom is often revealed through what they say. It highlights the idea that one's speech can be a reflection of their character or intelligence, which is a common theme in proverbs across cultures. The term 'kahora' refers to a fool or someone lacking sense, while 'indo' refers to words or speech.",0.8,2.256953716278076,A patient person will always succeed.,The Kikuyu proverb 'Kahora kari indo' literally translates to 'patience is a virtue' or 'patience is a good thing'. The saying emphasizes the importance of patience and perseverance in achieving success. The English translation captures this meaning by stating that a patient person will ultimately achieve success.,0.95,1.7447140216827393,Slowly it was over.,0.85,1.5314159393310547,Kahora kari indo.,1.4358279705047607,2025-10-07T01:16:53.419046
MW_034,Kigina gitiinikagwo irio hande itari nguru.,The seed-storing calabash should never be drained before the new crop has matured.,"Everything has its time, and that time must be watched.",A tree does not grow without rain.,"This proverb suggests that growth and success require certain conditions or support, much like a tree needs rain to thrive. It emphasizes the importance of external factors in achieving one's goals or development.",0.9,1.9431769847869873,A person who cannot plant potatoes should not talk about the harvest.,"The Kikuyu proverb 'Kigina gitiinikagwo irio hande itari nguru' translates literally to 'The one who doesn't know how to plant should not talk about the harvest.' This proverb emphasizes the importance of experience and knowledge before speaking on a subject. The English translation captures this meaning by stating that someone who lacks the know-how (in this case, planting potatoes) should refrain from discussing the outcome (the harvest).",0.95,2.354738235473633,The pig is not eaten as a food item.,0.85,1.944718837738037,Kigina Gitiinikagwo Irio Handi Other Other Nguru.,1.3274738788604736,2025-10-07T01:17:00.990042
MW_035,Kihoto ni indo.,A fair argument is wealth.,An argument with correct facts is worthwhile. “Having a good discussion is like having riches” ~ Kenya,A fool is a burden.,"The Kikuyu proverb 'Kihoto ni indo' suggests that a fool or an ignorant person can be a source of trouble or burden to others. The word 'indo' can be interpreted as a burden or something that weighs down, which aligns with the idea that foolishness can create challenges for those around them. Therefore, the translation captures the essence of the proverb in English.",0.8,2.809819221496582,A word is enough for a wise person.,"The Kikuyu proverb 'Kihoto ni indo' literally translates to 'A word is medicine.' In Kikuyu culture, this proverb emphasizes the power of words to convey important messages succinctly and effectively, much like how a small dose of medicine can have a significant impact. The English translation captures this idea that a wise person needs only a hint or a single word to understand and act appropriately.",0.95,2.0067026615142822,A right is a thing.,0.85,1.6579639911651611,Kihoto ni indo.,0.800670862197876,2025-10-07T01:17:08.266807
MW_036,Kirema mbeeca ni kigariure. .,That which is beyond the power of money must be manipulated.,Money and wealth are not everything.,A crippled person is not a burden.,"The proverb suggests that those who may be seen as disadvantaged or disabled (like a crippled person) should not be viewed as a burden to others. Instead, it emphasizes the value and dignity of every individual, regardless of their physical condition. The phrase 'kirema' refers to someone who is crippled, while 'mbeeca' can imply a burden or weight. The overall message conveys a sense of respect and recognition for all individuals.",0.85,2.6075429916381836,A patient person will always succeed.,The Kikuyu proverb 'Kirema mbeeca ni kigariure' literally translates to 'The one who endures until the end will be victorious.' The proverb emphasizes the importance of patience and perseverance in achieving success. The phrase 'kirema mbeeca' means 'one who endures' and 'kigariure' means 'will be victorious.',0.95,1.8955750465393066,It is difficult to make money.,0.85,1.6375670433044434,Let's make it a thing for it. .,1.7434051036834717,2025-10-07T01:17:16.151804
MW_037,Kumaatha gutiri hinya ta kuramata.,To acquire wealth is not as difficult as good stewardship.,Riches are not permanent.,A wise person does not act foolishly.,"The proverb emphasizes the importance of wisdom and careful consideration in one's actions, suggesting that a truly wise individual avoids making foolish decisions. The phrase 'gutiri hinya' implies a lack of foolishness or carelessness, while 'kumaatha' refers to the act of acting or behaving. Thus, the translation captures the essence of the original Kikuyu meaning.",0.85,2.8649370670318604,A person who cannot control their anger will always be in trouble.,"The Kikuyu proverb 'Kumaatha gutiri hinya ta kuramata' literally translates to 'Anger is a bad counselor that leads to trouble.'  The saying highlights the destructive nature of anger when it is not managed, implying that it will inevitably lead to problems and conflict. My translation captures this meaning by emphasizing the lack of control and the resultant troubles.",0.9,1.945383071899414,The power of the Lord is like the power of a whip.,0.85,2.046861171722412,Kumaatha gutiri hinya ta kuramata.,1.7464020252227783,2025-10-07T01:17:24.756331
MW_038,Kumaatha gutiri hinya ta kuramata.,To acquire wealth is not as difficult as good stewardship.,"Save for a rainy day. “When you have money, think of the time when you had none.” - Japanese Proverb",A wise person does not act foolishly.,"The proverb emphasizes the importance of wisdom and the idea that a person who is wise will avoid making foolish decisions or actions. The phrase 'gutiri hinya' implies a lack of foolishness, while 'kumaatha' suggests the presence of wisdom or prudence. Thus, the translation captures the essence of the proverb's message about the relationship between wisdom and behavior.",0.85,3.4836199283599854,A person who doesn't listen will have to learn the hard way.,"The proverb 'Kumaatha gutiri hinya ta kuramata' literally translates to 'An ear that doesn't listen will be taught by the ground'.  The 'ear' here represents the act of listening. 'The ground' symbolizes the harsh realities of life.  Therefore, the proverb conveys the idea that if someone refuses to heed advice or warnings, life itself will teach them a lesson, often a difficult one.",0.9,2.3113420009613037,The power of the Lord is like the power of a whip.,0.85,1.0916452407836914,Kumaatha gutiri hinya ta kuramata.,0.8940892219543457,2025-10-07T01:17:32.538014
MW_039,Kuri mwoni na muraata thi.,There is one who finds wealth and one who merely mends the surface of its cracks.,People have different opportunities and destinies.,There is a witness and a judge.,"The proverb suggests that in any situation, there are always observers (witnesses) and those who make judgments (judges). It implies that actions are seen and evaluated, emphasizing accountability and the presence of oversight in human behavior.",0.9,2.2480881214141846,Look before you leap.,"The Kikuyu proverb 'Kuri mwoni na muraata thi' literally translates to 'See with your eyes and follow with your feet.' This emphasizes the importance of careful consideration and foresight before taking action, mirroring the English proverb 'Look before you leap.'",0.9,1.606269121170044,There is no one to see and no one else to hear.,0.85,1.9828910827636719,There is a lot of maraata thi.,2.2193729877471924,2025-10-07T01:17:40.595496
MW_040,Kuria thiiri wene ni kuriha.,The way of eating a debt is paying it.,He who gets out of debt grows rich.,The one who eats the fruit is the one who plants the tree.,"This proverb emphasizes the idea that those who benefit from something are often the ones who have invested effort into it. It highlights the connection between hard work and reward, suggesting that one must contribute or take initiative to reap the benefits. The metaphor of planting a tree to eventually enjoy its fruit illustrates this relationship clearly.",0.9,2.3834381103515625,A stubborn goat will always find a way to escape.,"The Kikuyu proverb 'Kuria thiiri wene ni kuriha' literally translates to 'A goat that wants to escape will find a way'. The proverb emphasizes the idea that determination and persistence can lead to finding solutions or achieving goals, even in seemingly difficult situations. The English translation captures this essence by highlighting the stubborn nature of the goat, which mirrors the determination implied in the original Kikuyu proverb.",0.9,1.9494991302490234,To eat good food is to pay.,0.85,1.839270830154419,Kuria Thiiri Wene Ni Kuriha.,1.6380431652069092,2025-10-07T01:17:48.407032
MW_041,Mbari ya uri moigaga matikaaga.,The family of the haves often say that they will never lack.,"Count your blessing! Count the garden by the flowers, never by the leaves that fall.",A family that does not support each other will not prosper.,"The proverb emphasizes the importance of unity and mutual support within a family for achieving success and prosperity. The phrase 'mbari ya uri' refers to a family, while 'moigaga matikaaga' implies that without cooperation or support, they will not thrive. This captures the essence of the original Kikuyu saying.",0.85,3.2222630977630615,A person's character is reflected in their actions.,"The Kikuyu proverb 'Mbari ya uri moigaga matikaaga' literally translates to 'A person's home is built by their actions.'  While this is a literal translation, it doesn't capture the deeper meaning. The proverb isn't about building houses; it's about how a person's actions shape their reputation and define who they are.  Just as a house is a physical representation of its builder's skill and style, a person's actions reveal their true character, values, and intentions.",0.9,2.465211868286133,The word that they say is not true.,0.85,2.1467928886413574,Mbari ya Uri Moigaga Matikaaga.,1.6579198837280273,2025-10-07T01:17:57.947781
MW_042,Mbeeca itiri mwana kana nyina.,With money there is no child or mother.,Business is business and has no relatives.,A child does not belong to the mother alone.,"This proverb emphasizes the idea that a child is part of a larger community or family, not just the responsibility of the mother. It reflects the communal nature of child-rearing in Kikuyu culture, where the upbringing of a child involves the entire community and not just the immediate family. The phrase captures the essence of shared responsibility and interconnectedness in relationships.",0.9,3.052737236022949,A spoon knows its own mouth.,"The Kikuyu proverb 'Mbeeca itiri mwana kana nyina' translates to 'A spoon knows its own mouth.' This proverb emphasizes that each person understands their own situation, needs, and capabilities best. Just as a spoon is familiar with the shape and size of its own bowl, individuals have an innate understanding of what suits them best.",0.95,1.945350170135498,Mbeeca is not a child or a mother.,0.85,2.2199268341064453,I do not child as child as child.,1.713451623916626,2025-10-07T01:18:06.880152
MW_043,Mucii uri mburi ndwagaga kihuno.,A homestead with goats does not lack miscarriages.,The good and the bad go together.,A home is where a goat is not afraid to graze.,"This proverb suggests that a true home is a safe and secure place where one can thrive without fear. The imagery of a goat grazing freely implies comfort and safety, which are essential qualities of a home. It emphasizes the importance of security and peace in one's living environment.",0.85,2.330246925354004,A person's character is revealed by their actions.,"The Kikuyu proverb 'Mucii uri mburi ndwagaga kihuno' literally translates to 'The heart is seen through actions.' In context, it means that one's true nature or character is best understood through their deeds and behavior, not just their words. This aligns with the English proverb 'Actions speak louder than words.'",0.95,1.9273052215576172,The tree is a warning tree.,0.85,1.9193291664123535,The summer is a messed for me.,1.616711139678955,2025-10-07T01:18:14.674706
MW_044,Mugunda ni mugema wa mwene. W,A farm is the ornament of the owner.,"Always be contented with what we have, because God knows what's best for us.",The farmer is the one who knows the land.,"This translation captures the essence of the proverb, which emphasizes the idea that those who work the land (farmers) have a deep understanding and connection to it. It suggests that experience and hands-on involvement provide valuable insights that outsiders may lack.",0.9,1.5930800437927246,A chief's word is law.,"The Kikuyu phrase 'Mugunda ni mugema wa mwene' literally translates to 'The chief's word is the chief's decision.' In Kikuyu culture, the chief (mwene) holds significant authority and his word is considered binding. This proverb reflects that reality, emphasizing the finality and authority of the chief's decisions, akin to law.",0.95,2.1404011249542236,The bag is the owner's bag.,0.85,2.2519359588623047,Indulgence is the rust of the brother. W,1.435011863708496,2025-10-07T01:18:22.096041
MW_045,Mugunda wene nduinagwo.,Another’s field is not praised.,"An ounce of practice is worth more than tons of preaching."" Gandhi",The farmer is the one who knows the land.,"This translation captures the essence of the proverb, which emphasizes the idea that those who work the land (farmers) have the deepest understanding of it. It reflects the relationship between a farmer and their land, suggesting that experience and direct involvement lead to knowledge and insight.",0.9,2.4598209857940674,A single finger cannot lift a load.,"The Kikuyu proverb 'Mugunda wene nduinagwo' translates literally to 'One finger does not carry (or lift) a load.' This proverb emphasizes the importance of teamwork and collaboration. Just as a single finger is not strong enough to lift a heavy object, an individual cannot achieve significant tasks alone. It underscores the value of collective effort and unity in accomplishing greater goals.",0.95,2.0444118976593018,The good news is that I am not alone.,0.85,2.354326009750366,Mugunda Wene NduhinaGwo.,0.7783501148223877,2025-10-07T01:18:29.733871
MW_046,Mugurira hakuhi nita aheo.,The man who buys something at a place near by is like the man who is given something.,"That is little esteemed, costs little.",You cannot expect to reap where you did not sow.,"This translation captures the essence of the Kikuyu proverb, which conveys the idea that one should not expect to gain benefits or rewards from efforts or investments that were not made. It emphasizes the importance of putting in effort in order to receive returns, similar to the agricultural metaphor of sowing and reaping.",0.9,3.028925895690918,A patient person will always succeed.,"The Kikuyu proverb 'Mugurira hakuhi nita aheo' literally translates to 'Patience leads to prosperity'. The saying emphasizes the virtue of patience and its reward, which is success or prosperity. Therefore, the English translation captures the same essence by stating that a patient person will ultimately achieve success.",0.95,1.8247640132904053,Buy it soon and I will give it to you.,0.85,2.661376953125,Share you go home.,2.0703988075256348,2025-10-07T01:18:39.320417
MW_047,Muhakana na ciake itimuuragira. .,He who stands close to his property does not lose it.,Take care of your own matters.,A person who denies their own will not be able to lead others.,"This translation captures the essence of the proverb, which emphasizes the importance of self-acceptance and authenticity in leadership. If one cannot acknowledge their own desires or identity, they lack the credibility and capability to guide others effectively. The phrase 'Muhakana na ciake' suggests denial or rejection of oneself, while 'itimuuragira' implies the inability to lead or influence others.",0.85,5.917129039764404,A patient person will always succeed.,"The Kikuyu proverb 'Muhakana na ciake itimuuragira' literally translates to 'Patience is the mother of all virtues/successes'. The phrase emphasizes the importance of patience in achieving success, suggesting that a person who is patient and persistent will eventually overcome obstacles and attain their goals.",0.95,1.968790054321289,The man who is in the tomb will not die.,0.85,2.228245973587036,Hello with cake you didn't go. .,1.0258769989013672,2025-10-07T01:18:50.461369
MW_048,Muici ndathiragwo ni mari hindi.,The thief cannot keep fit because his stools contain undigested food.,Ill-gotten things make a person insecure.,A child is not raised by money alone.,"The proverb emphasizes that while financial resources are important, they are not sufficient on their own for raising a child. It suggests that love, care, and other non-material aspects are crucial in child-rearing. The phrase 'muici' refers to a child, and 'mari' means money, indicating the contrast between material wealth and the nurturing aspects of upbringing.",0.9,3.2441821098327637,A patient person will always succeed.,"The Kikuyu proverb 'Muici ndathiragwo ni mari hindi' literally translates to 'Patience is like a rope that ties down.'  The image of a rope tying something down conveys the idea of persistent, steady pressure and control, which are qualities of patience.  The proverb extols the virtue of patience, implying that it will eventually lead to success, just as a rope can secure and control an object.",0.9,2.133471965789795,Muici is not endorsed by Indian currency.,0.85,1.8899121284484863,Muica I'm sorry I'm the old ones.,1.4358692169189453,2025-10-07T01:18:59.165822
MW_049,Muici uri hunyu arindagira uri maguta.,"An ugly thief is more likely to be caught than one smeared with fat, i.e. carefully dressed.",One cannot camouflage their true negative self fully and forever.,A child who is not embraced by the village will burn it down to feel its warmth.,"This proverb conveys the idea that if a community or society fails to support and nurture its members, those members may resort to destructive actions in search of belonging and acceptance. The imagery of burning down the village symbolizes the extreme measures one might take when feeling neglected or ostracized. The translation captures both the literal and metaphorical meanings of the original Kikuyu phrase.",0.85,3.6873040199279785,A person who does not listen will cry later.,"The Kikuyu proverb 'Muici uri hunyu arindagira uri maguta' can be broken down as follows: 'Muici' means person, 'uri hunyu' means not listening, 'arindagira' means will cry, and 'uri maguta' means later. Therefore, the proverb warns that someone who does not heed advice or pay attention to their actions will eventually face consequences that will cause them to cry or regret.",0.95,2.250298261642456,The woman in the room told me to get some oil.,0.85,1.7010822296142578,II is in ICI you are the bags.,1.443525791168213,2025-10-07T01:19:08.248996
MW_050,Muici utari munyiite ni muria gake.,A thief who has not been caught is like a proprietor who has just spent his own money.,Stolen goods belong to the thief if he is not caught.,A person who is not a parent will not understand the pain of a parent.,The proverb emphasizes the idea that only those who have experienced parenthood can truly comprehend the challenges and emotional struggles that come with it. The use of 'muici' (parent) and 'munyiite' (understand) highlights the connection between personal experience and understanding of deep emotional states.,0.9,2.076975107192993,A person who points at the sky with one finger has four fingers pointing back at them.,"This Kikuyu proverb emphasizes the importance of considering one's own faults before criticizing others. It literally translates to 'The one who points (at the sky) has (four) fingers pointing back at him/her.' The saying uses the image of pointing at the sky with one finger to highlight that the act of accusation or criticism is itself a form of self-incrimination, as there are always more fingers pointing back at the accuser, indicating their own potential faults and failings.",0.95,2.554208993911743,The woman who did not hold me is his daughter.,0.85,1.8471601009368896,Mucia Utari Munyite and Muria Gake.,2.193363904953003,2025-10-07T01:19:16.921608
