proverb_id,kikuyu_text,expert_translation,expert_cultural_meaning,openai_translation,openai_reasoning,openai_confidence,openai_time,cohere_translation,cohere_reasoning,cohere_confidence,cohere_time,nllb_translation,nllb_confidence,nllb_time,google_translation,google_time,timestamp
MW_017,Gutiri uthuire tiga akiaga.,"A man is poor not because he scorns possessions, but because he possesses nothing.",Having nothing is a bitter reality.,There is no one who does not have a burden to bear.,"This translation captures the essence of the Kikuyu proverb, which conveys the idea that everyone has their own challenges or responsibilities in life. The phrase 'no one' emphasizes universality, while 'burden to bear' reflects the weight of these challenges. The translation maintains the proverb's meaning and cultural context.",0.9,2.9332780838012695,"Don't give up, keep trying.","The Kikuyu proverb 'Gutiri uthuire tiga akiaga' literally translates to 'Keep on trying, don't stop'. The phrase encourages perseverance and resilience, urging one to not give up even in the face of challenges.",0.95,1.6158568859100342,The man was not able to get up and walk.,0.85,0.9563298225402832,Guti Uthuire Tiga leaving.,0.40926384925842285,2025-10-07T00:07:25.819306
MW_018,Guthiina ti kuriita,To be poor does not connote being foolish.,,A thief is not a friend.,The proverb suggests that someone who engages in dishonest or harmful behavior cannot be considered a true friend. It emphasizes the idea that trust and friendship cannot coexist with betrayal or wrongdoing.,0.8,2.7889180183410645,A patient person will always succeed.,"The Kikuyu proverb 'Guthiina ti kuriita' can be broken down into 'Guthiina' meaning 'patience' or 'being patient', and 'ti kuriita' which translates to 'will succeed' or 'will always win'. The proverb emphasizes the virtue of patience and its reward in eventual success.",0.95,1.824434757232666,Fear is not a curse,0.85,1.1702468395233154,Gunininina to make it,0.9663259983062744,2025-10-07T00:07:32.571565
MW_018,Guthiina ti kuriita,To be poor does not connote being foolish.,“People take different roads seeking fulfillment and happiness. Just because they're not on your road doesn't mean they've gotten lost. DalaiLama,A leader is not a tyrant,"The Kikuyu proverb 'Guthiina ti kuriita' conveys the idea that a true leader should not be oppressive or dictatorial. It emphasizes the qualities of good leadership, suggesting that authority should be exercised with fairness and respect rather than through force or tyranny.",0.9,2.553189754486084,A person's character is revealed by their actions.,"The Kikuyu proverb 'Guthiina ti kuriita' literally translates to 'Character is like a tree.' However, the deeper meaning conveyed is that one's true nature or character is ultimately expressed through their actions, much like a tree's nature is revealed through its fruits. This is a common theme in proverbs across many cultures, emphasizing the importance of actions over words in determining someone's true self.",0.95,2.2531697750091553,Fear is not a curse,0.85,1.125377893447876,Gunininina to make it,0.39708590507507324,2025-10-07T00:07:38.901466
MW_019,Guthinga kurugite gutonga.,Virtue is better than riches.,,What is hidden will eventually be revealed.,"The proverb suggests that things that are concealed or not immediately apparent will come to light over time. It emphasizes the inevitability of truth being uncovered, which aligns with the essence of the Kikuyu phrase. The translation captures the underlying message of revelation and truthfulness.",0.85,4.089993953704834,A person who cannot dance thinks the drum is bad.,"This proverb highlights the tendency for people to blame external factors for their own shortcomings. In this case, someone who doesn't know how to dance (a metaphor for a lack of skill or ability) blames the drum (the source of music) for being bad, instead of acknowledging their own inability.  It's a reminder to take responsibility for our own actions and not to blame others for our failures.",0.9,2.1723129749298096,The rich are the poor.,0.85,1.5313220024108887,Guthingi Kurugite Kutonga.,2.3569252490997314,2025-10-07T00:07:49.053056
MW_019,Guthinga kurugite gutonga.,Virtue is better than riches.,Virtue is the only true nobility.,"To be wise, one must learn from experience.","The proverb emphasizes the importance of learning and gaining wisdom through personal experiences and challenges. The phrase 'guthinga kurugite' suggests the act of learning or gaining knowledge, while 'gutonga' implies wisdom or understanding. Thus, the translation captures the essence of the proverb's message about the value of experiential learning.",0.8,3.579899787902832,A person who does not listen will not learn.,"The Kikuyu proverb 'Guthinga kurugite gutonga' can be broken down as follows: 'Guthinga' means 'to listen' or 'to hear', 'kurugite' is a verb form indicating a lack of action or failure to do something, and 'gutonga' means 'to learn' or 'to acquire knowledge'. Therefore, the proverb emphasizes the importance of active listening as a prerequisite for learning. The English translation captures this essence by stating that one who does not listen will not gain knowledge.",0.9,2.550759792327881,The rich are the poor.,0.85,1.035017967224121,Guthingi Kurugite Kutonga.,0.42112302780151367,2025-10-07T00:07:56.640731
MW_020,Gutiri mbura itari gitonga kiayo.,There is no rain that does not bring wealth to someone.,,There is no rain that does not bring its own blessings.,"This translation captures the essence of the proverb, which implies that every challenge or difficult situation (represented by rain) has its own benefits or positive outcomes (blessings). The phrase emphasizes the idea that hardships can lead to growth or good results, which aligns with the cultural understanding of the proverb in Kikuyu. The word 'gitonga' is interpreted as 'blessings' in this context.",0.85,3.367908000946045,A wise person learns from the mistakes of others.,The Kikuyu proverb 'Gutiri mbura itari gitonga kiayo' literally translates to 'A person who sees a cloud that is about to rain becomes wise.'  The imagery here is of someone observing a threatening cloud (mistake/danger) and learning from it to prepare for future storms (becoming wise). This aligns with the English proverb about learning from others' mistakes.,0.9,2.1498799324035645,Let it rain without its riches.,0.85,1.5356512069702148,Baku I miss it's not about it.,1.6854159832000732,2025-10-07T00:08:05.380458
MW_020,Gutiri mbura itari gitonga kiayo.,There is no rain that does not bring wealth to someone.,Everyone has their chance in life.,There is no rain that does not bring its own blessings.,"This translation captures the essence of the proverb, which suggests that every situation, even those that may seem negative or challenging (like rain), can bring about positive outcomes or benefits. The phrase 'does not bring its own blessings' emphasizes the idea that there is a silver lining to every cloud, aligning with the proverb's intent.",0.9,2.6625189781188965,A wise person learns from the mistakes of others.,"The Kikuyu proverb 'Gutiri mbura itari gitonga kiayo' literally translates to 'The wise person is like a dry sponge.' In Kikuyu culture, a sponge that absorbs water is analogous to someone who learns from their own experiences. A dry sponge, therefore, represents someone who learns from the experiences and mistakes of others, demonstrating wisdom without needing direct personal experience. This aligns with the English proverb 'A wise person learns from the mistakes of others.'",0.9,2.4103808403015137,Let it rain without its riches.,0.85,1.2279186248779297,Baku I miss it's not about it.,1.028259038925171,2025-10-07T00:08:12.710422
MW_021,Gutiri ngia itari muthenya wayo.,Every poor person has his day.,,There is no path that does not lead to your home.,"This proverb suggests that no matter the journey or the challenges faced, there will always be a way back to one's roots or origins. It emphasizes the idea of perseverance and the inevitability of returning to one's beginnings, which is a common theme in many cultures. The phrase 'ngia' translates to 'path' and 'muthenya wayo' refers to 'your home' or 'your place of origin'.",0.9,2.890104055404663,A person who does not listen to advice will remain poor.,"The Kikuyu proverb 'Gutiri ngia itari muthenya wayo' literally translates to 'He who does not listen to advice remains poor.' The proverb emphasizes the importance of heeding advice and guidance, suggesting that ignoring it can lead to continued poverty or lack of success.",0.95,1.8123810291290283,The day of the game is not yet.,0.85,1.535459041595459,Gutija is not its own layer.,0.41817188262939453,2025-10-07T00:08:19.371260
MW_021,Gutiri ngia itari muthenya wayo.,Every poor person has his day.,"No situation is permanent. ""That some achieve great success, is proof to all that others can achieve it as well."" Abraham Lincoln",There is no path that does not lead to your destination.,"This translation captures the essence of the proverb, which suggests that all efforts or journeys, no matter how challenging, ultimately lead to a goal or outcome. The phrase 'gutiri ngia' implies that every path has its purpose, and 'muthenya wayo' emphasizes the personal nature of the destination. Thus, the translation reflects the idea of perseverance and the inevitability of reaching one's goals.",0.9,1.9243662357330322,A person who cannot control their anger will always cause trouble.,"The Kikuyu proverb 'Gutiri ngia itari muthenya wayo' literally translates to 'A person who doesn't know how to control anger, causes problems.' The saying emphasizes the importance of managing anger and highlights the consequences of failing to do so. The English translation captures this meaning by stating that someone who cannot control their anger will inevitably create trouble.",0.95,1.9586641788482666,The day of the game is not yet.,0.85,1.2273499965667725,Gutija is not its own layer.,1.8448350429534912,2025-10-07T00:08:26.327362
MW_022,Gutiri uriragio ni utonga no ukia.,"Nobody grumbles at being rich, only at being poor",,There is no blessing without a struggle.,"The proverb emphasizes the idea that one must endure challenges or hardships to achieve success or receive blessings. The phrase 'gutiri uriragio' suggests a lack of ease or comfort, while 'utonga no ukia' implies that overcoming difficulties is essential for attaining something valuable. This captures the essence of the original Kikuyu meaning.",0.9,1.4322319030761719,A patient person will always win.,"The Kikuyu proverb 'Gutiri uriragio ni utonga no ukia' can be broken down as follows: 'Gutiri' means 'patient' or 'enduring', 'uriragio' translates to 'person', 'utonga' means 'win' or 'succeed', and 'ukia' means 'always'. Therefore, the proverb emphasizes the virtue of patience and its ultimate reward, which aligns with the English translation.",0.9,2.1501917839050293,The people of the land were very proud of him.,0.85,1.535207986831665,Gutiri urragio of the brain.,1.7406880855560303,2025-10-07T00:08:33.186538
MW_022,Gutiri uriragio ni utonga no ukia.,"Nobody grumbles at being rich, only at being poor.","“Seek not greater wealth, but simpler pleasure; not higher fortune, but deeper felicity.” ― Mahatma Gandhi",There is no wisdom without experience.,"The proverb emphasizes that true understanding and knowledge come from lived experiences rather than theoretical knowledge alone. The phrase 'gutiri uriragio' suggests a lack of wisdom or insight, while 'utonga no ukia' implies that one must go through experiences to gain that wisdom.",0.9,2.5249269008636475,A person who cannot see the stars will not know the time of night.,"The Kikuyu proverb 'Gutiri uriragio ni utonga no ukia' literally translates to 'The one who doesn't see the stars is a person of darkness'. This proverb highlights the importance of observation and understanding one's surroundings.  It suggests that someone who lacks the ability (or willingness) to observe and interpret the world around them, like the stars indicating night time, will be unaware of crucial information and unable to make informed decisions.",0.9,2.2880141735076904,The people of the land were very proud of him.,0.85,1.1672492027282715,Gutiri urragio of the brain.,0.34085774421691895,2025-10-07T00:08:39.508472
MW_023,Gwa gitonga gucokagirirwo ni mambura.,The home of a rich man is revisited during a ceremony (especially burial).,,What is meant to happen will happen regardless of obstacles.,"The proverb conveys the idea that certain events or outcomes are inevitable and will occur despite any challenges or difficulties that may arise. The phrase 'mambura' can be interpreted as 'obstacles' or 'challenges,' while 'gwa gitonga' suggests a sense of destiny or inevitability. Thus, the translation captures the essence of the proverb's meaning.",0.85,2.3826911449432373,A patient person will always get what they want.,"The Kikuyu proverb 'Gwa gitonga gucokagirirwo ni mambura' literally translates to 'The one who waits for the ripe fruit is the one who gets it.' The underlying message is that patience and waiting for the right time will lead to success or obtaining what one desires. This is a common theme in proverbs across many cultures, emphasizing the virtue of patience.",0.9,1.888923168182373,The rich are repaid by rain.,0.85,1.5919742584228516,A sheep gacoriter of gacoculs.,0.46166396141052246,2025-10-07T00:08:45.834652
MW_023,Gwa gitonga gucokagirirwo ni mambura.,The home of a rich man is revisited during a ceremony (especially burial).,Show hospitality to one another without grumbling.,What is meant to happen will happen.,"This proverb suggests that certain events or outcomes are inevitable and will occur regardless of human intervention. The phrase 'gwa gitonga' implies a sense of destiny or fate, while 'mambura' refers to the forces or circumstances that bring about these events. Therefore, the translation captures the essence of inevitability and acceptance of fate.",0.85,2.508007049560547,A person who cannot control their anger will always be in trouble.,"The Kikuyu proverb 'Gwa gitonga gucokagirirwo ni mambura' literally translates to 'The one who is quickly angered is a thief.' However, the deeper meaning conveys the idea that uncontrolled anger leads to destructive behavior, akin to stealing one's own peace and well-being. The English translation aims to capture this essence by highlighting the consequences of failing to manage anger.",0.85,2.1499741077423096,The rich are repaid by rain.,0.85,1.2279002666473389,A sheep gacoriter of gacoculs.,1.0268669128417969,2025-10-07T00:08:52.748325
MW_024,Haro ni ya muka uri thiiri,Quarrelling is the hallmark of the woman who has debts.,,The home belongs to the woman who is in charge.,"This translation captures the essence of the Kikuyu proverb, which emphasizes the significant role of women in managing and maintaining the household. The phrase 'Haro ni ya muka' suggests ownership or control, while 'uri thiiri' implies being in charge or having authority. Therefore, the translation reflects the cultural value placed on women's leadership within the home.",0.9,2.659766912460327,A person who is not contented with what they have will always be poor.,"The Kikuyu proverb 'Haro ni ya muka uri thiiri' literally translates to 'Contentment is wealth'. The proverb emphasizes the idea that true wealth comes from being satisfied with what one has, rather than constantly desiring more. It suggests that a person who is never content will always struggle financially, as their desires will outstrip their means.",0.95,2.0105111598968506,Haro is a woman who is a witch,0.85,1.3210220336914062,Haro is the wolf that the term,1.3715646266937256,2025-10-07T00:09:00.112255
MW_024,Haro ni ya muka uri thiiri,Quarrelling is the hallmark of the woman who has debts.,"Debts cause unhappiness. “Debt can turn a free, happy person into a bitter human being.”-Michael Mihalik",The home belongs to the woman who is in charge.,"This Kikuyu proverb emphasizes the significant role of women in managing and maintaining the household. It suggests that a woman's influence and authority are central to the home, reflecting cultural values regarding gender roles and responsibilities within the family structure.",0.9,1.433030128479004,A person who does not listen to advice will face the consequences.,The Kikuyu proverb 'Haro ni ya muka uri thiiri' literally translates to 'The ear that does not listen to advice is like a ripe banana that falls into the fire.' The metaphor here compares the fate of someone who ignores advice to a ripe banana that gets burnt when placed near the fire. This implies that ignoring wise counsel can lead to negative outcomes or 'consequences'.,0.9,2.0752739906311035,Haro is a woman who is a witch,0.85,1.1049721240997314,Haro is the wolf that the term,1.027127742767334,2025-10-07T00:09:05.753613
MW_025,Hinya nduri indo,Strength has no wealth.,,A single hand cannot lift a heavy load.,This Kikuyu proverb emphasizes the importance of collaboration and teamwork. It suggests that some tasks are too difficult to accomplish alone and require the support of others. The imagery of lifting a heavy load signifies challenges that are best faced together rather than in isolation.,0.9,2.5574800968170166,A person's character is revealed by their actions.,"The Kikuyu proverb 'Hinya nduri indo' literally translates to 'character is like an egg'. The comparison implies that one's true nature, much like the contents of an egg, is hidden but can be revealed through actions or 'cracking open' the egg. This is similar to the English saying 'actions speak louder than words'.",0.9,2.1497371196746826,Power is not a thing,0.85,1.4332501888275146,Hitya a lot of the ice,1.8151438236236572,2025-10-07T00:09:13.710261
MW_025,Hinya nduri indo,Strength has no wealth.,"“Strive not to be a success, but rather to be of value.” Albert Einstein",A single hand cannot lift a heavy load.,"This proverb emphasizes the importance of collaboration and teamwork, suggesting that some tasks are too difficult to accomplish alone and require the support of others. The imagery of lifting a heavy load conveys the idea that collective effort is necessary for success.",0.9,4.633823871612549,A patient person will always succeed.,The Kikuyu proverb 'Hinya nduri indo' literally translates to 'Patience is a virtue'. The saying emphasizes the importance of patience and perseverance in achieving success. It suggests that someone who is patient and persistent will eventually overcome obstacles and attain their goals.,0.9,1.5439717769622803,Power is not a thing,0.85,0.8762001991271973,Hitya a lot of the ice,0.5038328170776367,2025-10-07T00:09:21.269095
